route_id,service_id,trip_id,trip_headsign,trip_short_name,shape_id,direction_id,wheelchair_accessible,bikes_allowed
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_145,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_137,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_146,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_138,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_147,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_139,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_148,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_140,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_149,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_141,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_150,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_142,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_151,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_143,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_152,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_144,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_153,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_145,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_154,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_146,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_155,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_147,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_156,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_157,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_148,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_158,Albolote,,2,1,1,1
L1,L1LaborableInvierno25,IDAL1LaborableInvierno25_149,Armilla,,1,0,1,1
L1,L1LaborableInvierno25,VUELTAL1LaborableInvierno25_159,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_1,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_1,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_2,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_2,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_3,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_3,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_4,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_4,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_5,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_5,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_6,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_6,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_7,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_7,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_8,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_8,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_9,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_9,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_10,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_10,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_11,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_11,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_12,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_12,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_13,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_13,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_14,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_14,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_15,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_15,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_16,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_16,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_17,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_17,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_18,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_18,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_19,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_19,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_20,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_20,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_21,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_21,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_22,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_22,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_23,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_23,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_24,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_24,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_25,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_25,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_26,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_26,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_27,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_27,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_28,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_28,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_29,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_29,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_30,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_30,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_31,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_31,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_32,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_32,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_33,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_33,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_34,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_34,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_35,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_35,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_36,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_36,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_37,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_37,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_38,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_38,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_39,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_39,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_40,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_40,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_41,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_41,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_42,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_42,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_43,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_43,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_44,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_44,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_45,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_45,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_46,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_46,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_47,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_47,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_48,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_48,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_49,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_49,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_50,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_50,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_51,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_51,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_52,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_52,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_53,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_53,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_54,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_54,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_55,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_55,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_56,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_56,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_57,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_57,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_58,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_58,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_59,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_59,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_60,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_60,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_61,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_62,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_63,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_64,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_65,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_61,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_62,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_63,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_64,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_65,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_66,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_66,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_67,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_67,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_68,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_68,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_69,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_69,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_70,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_70,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_71,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_71,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_72,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_72,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_73,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_73,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_74,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_74,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_75,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_75,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_76,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_76,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_77,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_77,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_78,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_78,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_79,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_79,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_80,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_80,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_81,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_81,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_82,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_82,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_83,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_83,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_84,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_84,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_85,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_85,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_86,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_86,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_87,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_87,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_88,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_88,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_89,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_89,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_90,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_90,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_91,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_91,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_92,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_92,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_93,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_93,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_94,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_94,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_95,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_95,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_96,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_96,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_97,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_97,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_98,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_98,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_99,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_99,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_100,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_100,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_101,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_101,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_102,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_102,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_103,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_103,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_104,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_104,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_105,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_105,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_106,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_106,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_107,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_107,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_108,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_108,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_109,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_109,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_110,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_110,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_111,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_111,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_112,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_112,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_113,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_113,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_114,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_114,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_115,Armilla,,1,0,1,1
