stop_id,stop_name,stop_lat,stop_lon
2_194,"Terminal Marítima El Puerto De Santa María",36.593778,-6.226493
2_195,"Terminal Marítima Rota",36.615357,-6.352778
2_196,"Centro P. Puerto Iii",36.664249,-6.256196
2_197,"Centro P. Puerto I Y Ii",36.663400,-6.246123
2_198,"Manuel De Falla",36.457785,-6.198996
2_199,"Manuel De Falla V",36.457479,-6.199010
2_200,"Ronda Del Estero",36.45174793639307,-6.205760000000016
2_201,"Ronda Del Estero V",36.451438,-6.205556
2_202,"Hospital De Jerez-Carretera A-2000",36.699575,-6.145930
2_203,"Hospital De Jerez-Carretera A-2000 V",36.700154,-6.146432
2_206,"Torres Blancas V",36.687529047173,-6.1129045486450195
2_207,"Parque Almirante Laulhé V",36.46447342713473,-6.2016550419029155
2_222,"Estación De Autobuses Sanlúcar",36.78157949665965,-6.358451783497618
2_223,"Avda. V Centenario V",36.77198805523583,-6.356999367316054
2_224,"Avda. V Centenario",36.77142406819268,-6.356657385666655
2_225,"Hospital Virgen Del Camino V",36.76810559184053,-6.358388751585768
2_226,"Hospital Virgen Del Camino",36.76814319273308,-6.35866099580078
2_227,"Avda. Pto. Sta. Mª (El Palmar)",36.76691739413688,-6.34674528225212
2_228,"Avda. Pto. Sta. Mª (El Palmar) V",36.76695392128419,-6.346570938666152
2_229,"Avda. Constitución",36.76979957546195,-6.346879836069508
2_230,"Avda. De Trebujena",36.76998776245468,-6.345768958170699
2_231,"Avda. Del Puerto V",36.53168650743388,-6.292225187835691
2_232,"Plaza De España",36.53324687781956,-6.293276613769529
2_233,"Apeadero De Autobuses De Costa Ballena",36.69267585556875,-6.407162643357848
2_234,"Plaza De Las Marinas",36.69774139541855,-6.137006203041078
2_235,"Plaza De Las Marinas V",36.69748332381943,-6.136633375988008
2_236,"Reyes Católicos",36.46828169535278,-6.200212013452903
2_237,"Reyes Católicos V",36.469463073798345,-6.198961553846683
2_238,"Plaza De España V",36.534726398838174,-6.291927462635038
2_241,"Camino Del Arroyo",36.43977465050151,-6.121705070114185
2_243,"Camino Del Arroyo V",36.43835915987877,-6.122581863224021
2_244,"Camino De Algodonales V",36.44740316594242,-6.118354701816551
2_245,"Camino De Algodonales",36.44621645900167,-6.1186124831199935
2_247,"Ruiz Marcet",36.47055843000482,-6.198037200022721
2_248,"Ruiz Marcet V",36.47080431274299,-6.197586579982218
2_249,"Tres Caminos",36.469026950332044,-6.173693007049598
2_251,"C.C. Las Dunas",36.74914487225048,-6.336783170700073
2_254,"Avda. De La Marina",36.62310164168587,-6.361879706355467
2_255,"Avda. De La Marina V",36.62353033128876,-6.359878522921463
2_257,"Casines",36.52205713228747,-6.170787960290909
2_258,"Casines V",36.52196121257755,-6.170778572559357
2_259,"Ciudad Jardín",36.52316289473787,-6.175190806388855
2_260,"Ciudad Jardín V",36.523071287338,-6.175255179405212
2_261,"Recinto Ferial",36.61375793480854,-6.241360902786255
2_262,"Escuela Ingeniería",36.53687476012414,-6.200977563858032
2_263,"Escuela Ingeniería V",36.53683596858676,-6.200854182243347
2_264,"Escuela Ingeniería (Interior)",36.536704179923404,-6.20187939574726
2_265,"Las Aletas",36.54456587548587,-6.199142932891846
2_266,"Estación De Autobuses Chipiona",36.736829230805995,-6.428471803665161
2_268,"Los Esteros V",36.42992355995217,-6.144657290680287
2_269,"Las Redes/Los Esteros",36.42969612822568,-6.144150942564011
2_270,"Avda. Del Comercio V",36.42623558881636,-6.1479878425598145
2_271,"Avda. Del Comercio",36.426464353900435,-6.1477330327034
2_272,"Río Iro",36.42284935511073,-6.149012446403503
2_273,"A-480 Venta El Menuito",36.748809603470434,-6.380444169044495
2_274,"A-480 Venta El Menuito V",36.7484184547089,-6.381315886974335
2_277,"Pocito Blanco",36.28734491029222,-6.079431921243668
2_278,"Pocito Blanco V",36.28562500540278,-6.08068585395813
2_279,"Casa De Postas",36.295076987330354,-6.07407420873642
2_280,"Casa De Postas V",36.2944760033553,-6.073215901851654
2_282,"El Canario V",36.3115373918375,-6.082891970872879
2_283,"Chinarejos",36.32113750990034,-6.088643968105316
2_284,"Chinarejos V",36.32250654341758,-6.0887981951236725
2_285,"El Colorado-1",36.33182116766874,-6.090564429759979
2_287,"El Colorado-2 V",36.33498449396479,-6.091635972261429
2_289,"San Andrés Golf",36.35478045485695,-6.105598211288452
2_291,"Avda. Las Cortes",36.52179847212352,-6.276908218860626
2_292,"Avda. Las Cortes V",36.52178446133996,-6.27649113535881
2_296,"Apeadero De Autobuses Conil",36.28192562206986,-6.081410050392151
2_300,"Plaza De España V",36.534506852336875,-6.292211562395096
2_301,"Cañada De Los Barrancos-Los Cazadores",36.42186086643798,-6.124802827835083
2_302,"Cañada De Los Barrancos-Los Cazadores V",36.42207993215277,-6.124805510044098
2_303,"Av. Astilleros-Estación Autobuses",36.52731210460236,-6.28530889749527
2_304,"Av. Astilleros-Estación Autobuses V",36.52746527283803,-6.284932047128677
2_305,"Plaza De Sevilla",36.530139952837146,-6.2889352440834045
2_306,"Plaza De Sevilla V",36.529921257403295,-6.289133056998253
2_310,"Avda. De Andalucía",36.70521618846066,-6.117768883461606
2_311,"Avda. De Andalucía V",36.705044040788934,-6.117529394175983
2_312,"Carretera De Jerez",36.7648275805982,-6.342550813855808
2_313,"Carretera De Jerez V",36.7648876416888,-6.342341568997988
2_314,"El Berrueco",36.43822774664942,-6.021543920873059
2_315,"El Berrueco V",36.43827966851398,-6.02193014997476
2_316,"General Lobo",36.474772340495385,-6.195007783417189
2_317,"General Lobo V",36.47490612630914,-6.19447153200973
2_318,"Hospital S. Carlos",36.47931003858101,-6.195349549614012
2_319,"Hospital S. Carlos V",36.4795343793609,-6.194936245040586
2_320,"Puerta Tierra V",36.526362988126415,-6.289908753174425
2_321,"Avda. Campo Del Sur-Catedral V",36.53169747747063,-6.3054697276509755
2_322,"Avda. De Huelva V",36.52047729359471,-6.276453000667986
2_345,"Avda. De Huelva",36.51935382183055,-6.278385040952424
2_346,"Avda. Campo Del Sur-Mercado",36.52878168661495,-6.298829126284983
2_347,"F. Ciencias Empresariales",36.53151436143342,-6.305470381012
2_348,"F. Ciencias Empresariales V",36.53173008854554,-6.30545409268817
2_349,"Av. De María Auxiliadora",36.62743140679498,-6.364939600449971
2_350,"Av. De María Auxiliadora V",36.626545498314236,-6.364661617773433
2_351,"Plaza Asdrúbal",36.51833347122721,-6.283853592528017
2_352,"Avda. Tomás García Figueras",36.70067483881514,-6.141437308963645
2_353,"Avda. Tomás García Figueras V",36.69973714869114,-6.140830918081077
2_354,"Hospital Puerta Del Mar",36.5085324881102,-6.2784447361305045
2_355,"Hospital Puerta Del Mar",36.50858203795657,-6.2783348011775635
2_356,"Hospital Puerta Del Mar",36.50946374914346,-6.278802997610547
2_357,"Hospital Puerta Del Mar",36.509606136566184,-6.278905688681334
2_359,"Hospital De Puerto Real",36.51934562282705,-6.151750414591955
2_360,"Intercambiador De Transporte",36.60440093320923,-6.217192866107507
2_361,"Hospital Universitario De Jerez",36.699289838552495,-6.148633480981442
3_2,"Acceso A Albolote",37.23315159931341,-3.641069233417511
3_3,"Acceso A Láchar",37.19454431289463,-3.838021159172058
3_4,"Acceso A Maracena",37.209430772193244,-3.6220818758010864
3_5,"Acceso A Peñuelas",37.1753294342706,-3.8586419820785522
3_6,"Nigüelas",36.97580465641243,-3.541497588157654
3_7,"Ctra. De Córdoba V",37.21634744736681,-3.6920177936553955
3_8,"Acceso A Ambroz",37.16581474306285,-3.6713439971208572
3_9,"Acceso A Víznar",37.230685886372584,-3.556797713049491
3_10,"Acceso A Ctra. De Córdoba",37.19889801618159,-3.647901687893123
3_11,"Acceso A Fuente Vaqueros",37.22632936862953,-3.7178481370210648
3_12,"Acceso Haza Grande",37.190670532101635,-3.592502474784851
3_13,"Acceso Jun",37.21721294836058,-3.5898486972018872
3_14,"Ctra. De Albolote 1",37.21299172152325,-3.636150062084198
3_15,"Acceso A Otura",37.08508702680421,-3.647444173693657
3_16,"Ctra. De Albolote 1 V",37.2133872601474,-3.6368404991690437
3_17,"Acceso A Pinos Genil",37.16227027179127,-3.5034316778182983
3_18,"Pulianillas",37.218193994132626,-3.60688179731369
3_19,"Acceso A Ctra. De Santa Fe",37.21857739522628,-3.6965399980545044
3_20,"Cruce Urb. Abén Humeya",37.219101124372415,-3.58672633767128
3_22,"Acera Del Darro",37.170979124356286,-3.598286658525467
3_23,"Aeropuerto",37.184875087563,-3.778626322746277
3_25,"Alhambra",37.199834384135414,-3.807060420513153
3_26,"Alomartes 1",37.26387591106918,-3.9102172404773227
3_27,"Alomartes 2",37.2614216634006,-3.912178874015808
3_28,"Ancha",37.16495335511228,-3.6620434373617172
3_29,"Acceso A Nigüelas",36.970402494050596,-3.5546833276748657
3_30,"Andrés Segovia 1",37.158178079082155,-3.5956385135978053
3_31,"Barrio Alto",37.16221469606521,-3.4435835480690002
3_34,"Antonio Machado",37.208271878713504,-3.642139434814453
3_38,"Avda. De Madrid 2 V",37.1910975,-3.6072358
3_39,"Acceso Al Chaparral",37.25853020363589,-3.657261729240418
3_40,"Avda. Andaluces",37.184364158279955,-3.6090101500131126
3_41,"Avda. De Andalucía",37.272696944307675,-3.623506799340248
3_42,"Avda. De Andalucía V",37.195704485453696,-3.7385038286447525
3_45,"Avda. De Andalucía 1",37.22402810136827,-3.6814193130521744
3_46,"Avda. De Andalucía 1",37.150504406860634,-3.6662256717681885
3_47,"Avda. De Andalucía 1",37.18994917072012,-3.615099549342631
3_48,"Avda. De Andalucía 1",37.25373912604599,-3.599577471613884
3_49,"Avda. De Andalucía 1",37.14684002635159,-3.576403856277466
3_50,"Avda. De Andalucía 1",37.222650511032995,-3.628508448600769
3_51,"Avda. De Andalucía 2",37.22300292025807,-3.68563212454319
3_52,"Avda. De Andalucía 2",37.153016884873004,-3.6685846745967865
3_54,"Avda. De Andalucía 2",37.19114381492978,-3.6178211867809296
3_55,"Avda. De Andalucía 2 V",37.25777333845775,-3.5953228175640106
3_56,"Avda. De Andalucía 2",37.1460618036661,-3.574078381061554
3_57,"Avda. De Andalucía 2",37.22564967449293,-3.626721426844597
3_58,"Avda. De Andalucía 3",37.222967145457275,-3.6877624690532684
3_59,"Avda. De Andalucía 3",37.15483398350728,-3.67067813873291
3_60,"Avda. De Andalucía 3",37.19327729008354,-3.623979538679123
3_61,"Avda. De Andalucía 3",37.14495806064444,-3.572327569127083
3_62,"Avda. De Andalucía 3",37.22654400761046,-3.624415397644043
3_63,"Avda. De Andalucía 4",37.159481816205584,-3.673515245318413
3_64,"Avda. De Andalucía 4",37.19466877056519,-3.6270325630903244
3_65,"Avda. De Andalucía 4",37.14240152013049,-3.569913371678231
3_66,"Avda. De Andalucía 5",37.195629705071234,-3.62907238304615
3_67,"Avda. De Argentina 1",37.21030553806435,-3.6371465027332306
3_68,"Avda. De Argentina 2",37.20898430658237,-3.6400821805000305
3_69,"Ribera Del Beiro 1",37.19009254611427,-3.610699251294136
3_70,"Avda. De Blas De Otero 1",37.205760703759935,-3.6284011602401733
3_71,"Avda. De Blas De Otero 2",37.20801766744098,-3.63122820854187
3_72,"Avda. De Blas De Otero 3",37.210382440073566,-3.6330588161945343
3_73,"Avda. De Carmen Morcillo 1",37.10637680364617,-3.6039387434720993
3_74,"Avda .De Carmen Morcillo 2",37.103169679997826,-3.6037255078554153
3_75,"Avda. De Carmen Morcillo 3",37.09963296951192,-3.603653758764267
3_76,"Avda. De Cervantes 1",37.165683825551675,-3.5895761847496032
3_77,"Ilíberis",37.22521878901997,-3.676694333553314
3_78,"Avda. De Colinas Bermejas 1",37.13321836953342,-3.5567238181829452
3_79,"Avda. De Colinas Bermejas 2",37.13106114054253,-3.5545223951339726
3_80,"Avda. De Colinas Bermejas 3",37.12957366516202,-3.552253246307373
3_81,"Avda. De Colinas Bermejas 4",37.128079887892845,-3.550713658332825
3_83,"Ctra. De Córdoba 1",37.24985443508108,-3.753905341045538
3_84,"Ctro. De Estudios Lorquianos",37.221643465899085,-3.784724324941635
3_85,"Ctro. De Estudios Lorquianos V",37.22155909989571,-3.78479540348053
3_86,"Avda. De Andalucía 1",37.02617500925422,-3.6312628090627186
3_87,"Avda. De Andalucía 2",37.02267689421227,-3.625743225225051
3_88,"Avda. De Andalucía 3",37.02387021806183,-3.621171668196439
3_89,"Avda. De La Estación 1",37.222915352058905,-3.689747303724289
3_90,"Avda. De La Estación 2",37.22208505097208,-3.692941814661026
3_91,"Avda. De La Fuente 1",37.23290120905236,-3.6301030218601227
3_92,"Avda. De La Fuente 2",37.23138870606148,-3.6293768137693405
3_93,"Avda. De Los Almendros 1",37.14758189601661,-3.5674265027046204
3_94,"Avda. De Los Almendros 2",37.14665402330611,-3.5657836496829987
3_96,"Avda. De Los Almendros 4",37.14370984055085,-3.5644157233718943
3_97,"Avda. De Los Colorados 1",37.15074822938647,-3.5681917369447546
3_98,"Avda. De Los Colorados 2",37.150294682524795,-3.5700702220447056
3_99,"Avda. De Los Colorados 3",37.14969778805863,-3.5725367814302444
3_100,"Avda. De Los Colorados 4",37.14986432893485,-3.5740014017119392
3_101,"Avda. De Madrid 1",37.188842542804736,-3.6050069332122803
3_103,"Cruce De Colinas Bermejas",37.13587415165938,-3.556435346595208
3_104,"Cruce De Colinas Bermejas V",37.13583673186624,-3.5564420521177453
3_105,"Libertad 6",37.133379814666704,-3.55813667178154
3_106,"Avda. De Dílar 4",37.15221146865809,-3.6010318994522095
3_107,"Avda. De Dílar 3",37.15602095288766,-3.6004994809627533
3_108,"Avda. De Dílar 2",37.15843,-3.59995
3_109,"Avda. De La Diputación 1",37.21760286912953,-3.690895289182663
3_110,"Avda. De La Diputación 2",37.21956,-3.68846
3_111,"Avda. De La Diputación 3",37.221657882864896,-3.6856019496917725
3_113,"Avda. Del Conocimiento 2",37.14658354301527,-3.6022710800170903
3_115,"Avda. De Granada",37.217999836509115,-3.5916581153787774
3_116,"Granada 1",37.22388767373779,-3.6267348378896713
3_117,"Granada 2",37.22528232742909,-3.6275844275951385
3_118,"Granada 3",37.2265845860556,-3.628387749195099
3_119,"Avda. De La Hispanidad 1",37.19162564157883,-3.7108388543128967
3_120,"Avda. De La Hispanidad 2",37.19047288489577,-3.7155233323574066
3_121,"Avda. Contreras Ruiz 1",37.232930038677004,-3.624005690217018
3_122,"Avda. Contreras Ruiz 2",37.23448361881298,-3.6213093996047974
3_123,"Avda. De La Vega 1",37.17429076844623,-3.685123175382614
3_124,"Avda. De La Vega 2",37.17466263809839,-3.6876726150512695
3_125,"Avda. De La Vega 3",37.175269593828844,-3.691754937171936
3_126,"Ctra. De Láchar",37.196022835395915,-3.8179555535316467
3_127,"Ctra. De Láchar V",37.19604847425902,-3.8186314702033997
3_128,"Libertad Alto",37.12424,-3.5536
3_129,"Albercones",37.23804327873195,-3.5602176636621152
3_131,"Ctra. De Motril 13",36.98741875684996,-3.559531420469284
3_132,"Cno. Ancho",37.17498802254261,-3.691917210817337
3_133,"Avda. De Maracena",37.20352396800272,-3.626563847064972
3_135,"Avda. Palos De La Frontera 2 V",37.19237080655142,-3.7173301884286047
3_137,"San Jerónimo 2",37.210328501866975,-3.5899141430854797
3_138,"San Jerónimo 3",37.2117223381962,-3.588605895638466
3_139,"Avda. De Pulianas 1 V",37.18940397847486,-3.6037717759609222
3_140,"Avda. Pulianas 1",37.231061962990275,-3.6227349936962128
3_142,"Avda. Pulianas 2",37.23123708036791,-3.6258959770202637
3_143,"Avda. De Pulianas 3",37.19667876023905,-3.6041727662086487
3_144,"Avda. De Pulianas 4",37.20179136017032,-3.6056506633758545
3_145,"Avda. De Pulianas 5",37.2051668109492,-3.607812523841858
3_146,"Avda. De Pulianas 6",37.207046743396845,-3.6090946197509766
3_147,"Avda. De Pulianas 7",37.21018698064658,-3.6098510026931763
3_148,"Avda. De Reina Sofía 1",37.231328910049726,-3.634420707821846
3_149,"Avda. De Reina Sofía 2",37.23427914600601,-3.6312228441238403
3_150,"Avda. Reyes Católicos 1",37.22824411165742,-3.6540667029067753
3_151,"Avda. Reyes Católicos 2",37.22796,-3.65633
3_152,"Avda. De San Antón 1",37.16433776664144,-3.667175844311714
3_153,"Avda. De San Antón 2",37.16415715032279,-3.6637157946825027
3_154,"Avda. Reyes Católicos 3",37.22762573606228,-3.659539595246315
3_155,"Avda. Sol 1",37.12178108338765,-3.5797539353370667
3_156,"Avda. Sol 2",37.119674668546274,-3.576077170001235
3_157,"Avda. Suspiro Del Moro",37.08940697383829,-3.6371558904647827
3_158,"Avda. Vista Alegre 1",37.234424359127054,-3.619670569896698
3_160,"Ayuntamiento Beas De Granada V",37.21852070564178,-3.4813584107622546
3_161,"Ayuntamiento Chauchina",37.20182951394726,-3.772806183627381
3_162,"Ayuntamiento Dílar",37.07497,-3.6016
3_163,"Ayuntamiento Fuente Vaqueros V",37.219287589875655,-3.783227652311325
3_164,"Ayuntamiento Güevéjar",37.2569275853868,-3.5979707448796034
3_166,"Ayuntamiento Pulianas V",37.22253304092541,-3.6079439520835876
3_167,"Selva Florida",37.1721749235243,-3.6654290556907654
3_170,"Ayuntamiento Santa Fe V",37.1896801541472,-3.718569651246071
3_172,"Barrio Nuevo",37.25081,-3.75181
3_173,"Base Aérea",37.1367353675896,-3.6290019750595097
3_178,"Avda. Vista Alegre 2",37.23534634914541,-3.615684136748314
3_179,"Bco. Malacabí 1",37.13069,-3.56447
3_183,"Bda. García Lorca",37.225134427015895,-3.7865522503852844
3_184,"Biblioteca",37.121083231640725,-3.582778662475903
3_185,"Biblioteca",37.229839867285,-3.627508655190468
3_186,"Biblioteca V",37.25058,-3.7483
3_187,"Bobadilla",37.19177354330766,-3.6438598786919556
3_188,"Bola De Oro",37.16129,-3.58649
3_189,"Brácana",37.228977607851355,-3.945702463388443
3_190,"Buenavista",37.23755064436863,-3.732551336288452
3_191,"Buenavista",37.19034062124645,-3.7214158774077077
3_194,"Calderón",37.19075813772471,-3.7187916040420532
3_195,"Real",37.232040052403455,-3.6576761305332184
3_196,"Ayuntamiento Purchil",37.17191417893835,-3.6673521995544434
3_197,"Laurel De La  Reina 2 V",37.12481,-3.58565
3_198,"Camping",37.268488322608974,-3.680843710899353
3_199,"Camping",37.191588550322415,-3.652607715286649
3_201,"Cañada Real",37.13131,-3.67526
3_202,"Capitán Moreno",37.183413014827934,-3.60058075190409
3_205,"Carrera De La Virgen 1",37.1937606633338,-3.7744870201552203
3_207,"Carrera De La Virgen 2",37.19726737849564,-3.7729521095752716
3_209,"Carrera De La Virgen 3",37.20003560840104,-3.7723743450848133
3_210,"Acceso A Chauchina",37.19073,-3.77543
3_215,"Casa Real",37.23228884386537,-3.7929627299308777
3_216,"Casanueva 1",37.257921174837506,-3.78775455057621
3_217,"Casanueva 2",37.257474462579985,-3.7904803454875946
3_219,"Castillo De Tajarja",37.117664563322144,-3.8790173828601837
3_221,"Cementerio",37.23368,-3.65883
3_222,"Laúd",37.11948,-3.54436
3_223,"Cementerio",37.2214952379689,-3.5919189602054757
3_224,"Cenes De La Vega 1",37.15847,-3.53287
3_225,"Cenes De La Vega 2",37.1586,-3.53647
3_226,"Cenes De La Vega 3",37.159326839612326,-3.5388167202472687
3_227,"Cenes De La Vega 4",37.160140730380895,-3.541262224316597
3_228,"Cenes De La Vega 5",37.16110851686282,-3.544761836528778
3_229,"Cenes De La Vega 6",37.16169,-3.54636
3_230,"Centeno",37.11372481353423,-3.587052896618843
3_231,"Central Eléctrica",37.16423,-3.49451
3_232,"Centro De Salud",37.11489,-3.58211
3_233,"Centro Penitenciario De Albolote",37.32872489894972,-3.675834685564041
3_234,"Cerro Cauro",37.40815900573964,-3.735702858398554
3_239,"Chimeneas 1",37.13406226403371,-3.822150796668211
3_240,"Chimeneas 2",37.13219067230838,-3.8220549076959287
3_241,"Chimeneas 3",37.12900346049504,-3.8220072984859143
3_245,"Caleta",37.16427,-3.69133
3_246,"Cno. Bajo De Huétor",37.15663179929529,-3.5853161662817
3_249,"Cno. De Churriana",37.147127261195315,-3.627882689249873
3_250,"San Miguel",37.14662943666241,-3.62364761531353
3_255,"Cno. De Gójar 3",37.111392949752194,-3.59998543562142
3_256,"Cno. De Gójar 4",37.11014,-3.6024
3_257,"Cno. De Huétor",37.16266250700385,-3.5871172696352005
3_259,"Cno. De Las Galeras 1",37.160632908268184,-3.689562901854515
3_262,"Ancha 1",37.167588786570626,-3.662707954645157
3_265,"Cno. Del Purchilejo 2",37.173371772374885,-3.674905300140381
3_270,"Cno. Forestal 2",37.116003027723956,-3.5906796455628864
3_274,"Cno. Real De Los Neveros 2",37.15913124801006,-3.581341803073883
3_276,"Colegio Fuente De La Reina",37.19576,-3.74231
3_277,"Colegio Las Alhomas",37.256604513543614,-3.7955939769744873
3_279,"Colomera 1",37.36797,-3.71286
3_280,"Colomera 2",37.373173385952924,-3.711272031068802
3_281,"Cno. Viejo De Santa Fe V",37.161595878970076,-3.6907383799552917
3_287,"Avda. De Los Almendros",37.14757655116032,-3.5704346001148224
3_289,"Cortijo Labella",37.12284292638502,-3.5461311042308807
3_290,"Acceso A Padul",37.0201,-3.60632
3_292,"Cruce Pol. Ind. Asegra",37.22063,-3.62887
3_296,"Cruces Del Santo Cristo",37.22243799679534,-3.6098121106624603
3_297,"La Cruz De Granada",37.248491621693745,-3.7444281578063965
3_298,"Plaza De Las Américas 2",37.16246,-3.60282
3_300,"Ctra. Antigua De Motril 1",37.02374,-3.61774
3_301,"Ctra. Antigua De Motril 2",37.02177,-3.61213
3_302,"Ctra. Antigua De Motril 3",37.01808,-3.59962
3_303,"Ctra. Antigua De Motril 4",37.01355,-3.59174
3_304,"Ctra. De Albolote 2",37.217247123944595,-3.6409834027290344
3_305,"Ctra. De Alfacar 1",37.19610295681421,-3.601087689448832
3_306,"Ctra. De Alfacar 2",37.197979055650954,-3.600250840154331
3_307,"Ctra. De Alfacar 3",37.19959851817385,-3.599647879600525
3_308,"Ctra. De Alfacar 4",37.20311229031782,-3.5975989401504193
3_311,"Ctra. De Alhama 2",37.142403622164906,-3.634151816368103
3_316,"Ctra. De Armilla 2",37.121923620801326,-3.612410410711478
3_317,"Ctra. De Armilla 1",37.12267758830619,-3.6106261878502437
3_318,"Ctra. De Armilla 3",37.12204,-3.61527
3_319,"Ctra. De Armilla 4",37.12226266160547,-3.6176233012467947
3_320,"Ctra. De Cijuela 1",37.20195617904287,-3.7756169864505864
3_321,"Ctra. De Cogollos",37.25962,-3.59448
3_322,"Acceso A Cijuela",37.19540,-3.80352
3_323,"Ctra. De Dílar 1",37.09315,-3.60561
3_324,"Ctra. De Dílar 2",37.09094,-3.60723
3_325,"Ctra. De Dílar 3",37.08238,-3.60409
3_326,"Ctra. De Dílar 4",37.0761,-3.60501
3_327,"Ctra. De Dílar 5",37.08933,-3.62776
3_328,"Ctra. De Dúdar 1",37.17763111814641,-3.50158229470253
3_329,"Ctra. De Gójar",37.116234770119206,-3.6032617539331113
3_330,"Ctra. De Granada",37.23494114472999,-3.5659381449386273
3_331,"Ctra. De Granada 1",37.151464513623495,-3.6143713295950874
3_332,"Ctra. De Granada 1",37.26139907439845,-3.576008265335531
3_334,"Ctra. De Granada 2 V",37.25886,-3.57862
3_336,"Ctra. De Güéjar Sierra 1",37.16402355809344,-3.503621444106102
3_337,"Ctra. De Güéjar Sierra 2",37.164187074949794,-3.5002847760915756
3_338,"Ctra. De Güéjar Sierra 3",37.16113951147638,-3.460741639137268
3_339,"Ctra. De Güéjar Sierra 4",37.16084,-3.45409
3_340,"Ctra. De Güéjar Sierra 5",37.15884053168801,-3.4429652988910675
3_341,"Ctra. De Huétor 1",37.152711714907866,-3.5818802565336227
3_342,"Ctra. De Huétor 2",37.15086142860768,-3.5797331482172012
3_343,"Ctra. De Huétor 3",37.148576567195335,-3.5778723657131195
3_344,"Avda. De Juan Pablo Ii 1",37.19388943782329,-3.608314096927643
3_346,"Ctra. De La Sierra 1",37.16225744662735,-3.5493752360343933
3_347,"Ctra. De La Sierra 10",37.16530870554949,-3.5813498497009277
3_348,"Ctra. De La Sierra 11",37.16581848355986,-3.5831522941589355
3_349,"Ctra. De La Sierra 12",37.16635711319337,-3.585185408592224
3_350,"Ctra. De La Sierra 13",37.16741298713008,-3.5884442925453186
3_351,"Ctra. De La Sierra 2",37.16196781109579,-3.556687608361244
3_352,"Ctra. De La Sierra 3",37.16255937178414,-3.5590962320566177
3_353,"Ctra. De La Sierra 4",37.162968171180694,-3.5632140934467316
3_354,"Ctra. De La Sierra 5",37.16302695261148,-3.5669946670532227
3_357,"Ctra. De La Sierra 7",37.163638276781555,-3.5743526369333267
3_358,"Ctra. De La Sierra 9",37.164515710698986,-3.5786421597003937
3_359,"Ctra. De La Zubia 1",37.14837186162209,-3.5915910601943324
3_361,"Ctra. De La Zubia 2",37.14573704298178,-3.591392442608594
3_362,"Ctra. De La Zubia 3",37.14143762749579,-3.590635657310486
3_363,"Ctra. De La Zubia 4",37.13884,-3.58955
3_364,"Ctra. De La Zubia 5",37.13684994641281,-3.587919116012017
3_365,"Ctra. De Moclín 1",37.32195355879326,-3.78535196185112
3_366,"Ctra. De Moclín 2",37.32117650170435,-3.7869964242145215
3_367,"Ctra. De Monachil 1",37.138069057428275,-3.5672803223133087
3_368,"Ctra. De Monachil 2",37.13655198127916,-3.563913479447365
3_369,"Ctra. De Monachil 3",37.13624,-3.55964
3_371,"Ctra. De Monachil 4",37.137088681181346,-3.5588809847831726
3_372,"Ctra. De Monachil 5",37.13658,-3.55759
3_375,"Ctra. De Monachil 6",37.135657727062544,-3.5561263561248784
3_376,"Ctra. De Monachil 7",37.13357066161507,-3.5483720898628235
3_377,"Ctra. De Monachil 7 V",37.13393,-3.55064
3_378,"Ctra. De Motril 1",37.127788373499826,-3.6305952072143555
3_379,"Ctra. De Motril 10",37.02843,-3.63589
3_380,"Ctra. De Motril 11",37.00881,-3.58623
3_381,"Ctra. De Motril 12",36.99193,-3.56547
3_382,"Ctra. De Motril 2",37.11569,-3.63436
3_383,"Ctra. De Motril 3",37.11003,-3.63927
3_384,"Ctra. De Motril 4",37.10685318581063,-3.642108360578209
3_385,"Ctra. De Motril 5",37.10342,-3.64465
3_387,"Ctra. De Motril 6",37.09787,-3.64832
3_388,"Ctra. De Motril 7",37.095443040152624,-3.648190498352051
3_389,"Ctra. De Motril 8",37.08625,-3.64853
3_390,"Ctra. De Motril 9",37.04736,-3.64756
3_391,"Ctra. De Murcia 1",37.18792610288562,-3.599688032341419
3_392,"Ctra. De Murcia 4",37.18417,-3.59467
3_394,"Ctra. De Ogíjares 1",37.14437619718244,-3.602111756817976
3_395,"Ctra. De Ogíjares 2",37.14231916760949,-3.602357178942839
3_396,"Ctra. De Pinos Genil",37.16148900158396,-3.5058389604091644
3_397,"Calvario",37.20427916747829,-3.7718698382377625
3_398,"Ctra. De Santa Fe 1",37.19768827512441,-3.6473536491394043
3_399,"Ctra. De Santa Fe 2",37.191736749726836,-3.660772740840912
3_400,"Ctra. De Santa Fe 3",37.19243865030611,-3.669758141040802
3_401,"Ctra. De Santa Fe 4",37.19258287564442,-3.686210811138153
3_403,"Ctra. De Santa Fe 5",37.19312,-3.6991
3_405,"Ctra. De Ogíjares 3",37.13914146972645,-3.6023856103338403
3_406,"Ctra. De Ogíjares 4",37.1339778001824,-3.603147357734997
3_408,"Ctra. De Víznar",37.24554,-3.5535
3_409,"Ctra. Vieja De Málaga 1",37.18845767299154,-3.6153725812577022
3_410,"Ctra. Vieja De Málaga 4",37.18892354485168,-3.619756974913571
3_411,"Ctra. Vieja De Málaga 5",37.189372649088476,-3.6262299017948862
3_412,"Ctra. Vieja De Málaga 6",37.18983302323286,-3.6298947150007734
3_413,"Cumbres Verdes",37.096620192482256,-3.5432401088644383
3_414,"Depósito Del Agua",37.12595,-3.5497
